,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,0.23
0,,,,0.022030768897376388,0.051941876433377596,0.08478408252078273,0.11861187258142158,0.1528154840025746,0.1871540683959366,0.22151498821113502,0.25584263802663415,0.2901553544230066,0.3247507129107968,0.3608789470834432,0.4002973220368441,0.44204326931444327,0.48464871848741947,0.5110521119469154,,,,0.07147007067994154
1,,,,0.02457833340854108,0.052211549187819714,0.08249441652073364,0.11371027815651949,0.14528104245649004,0.17700522449522776,0.20882177793562362,0.24072394928152843,0.27272434691257913,0.3048400965405068,0.3370865580406399,0.36947508089405123,0.4020132013349514,0.43470705693783324,0.44950767625454496,,,,0.070213191936532
2,,,,0.023560142086368238,0.05367756460499888,0.08609024404929894,0.11911902590376133,0.15227552732490832,0.18540971409644738,0.21849760671643678,0.2515735017264286,0.2847107318463741,0.318015181105303,0.35071721985760745,0.35694571861194313,,,,,,,0.0730016953740527
3,,,0.01786410076468331,0.047720497552345614,0.07975889340178494,0.11175797077750313,0.14318812038507797,0.17409782639278765,0.20479673434306592,0.23564663071238506,0.26692098394636765,0.2987606517504438,0.331204933108409,0.36425395214601547,0.3979405937147214,0.4324365855444077,0.4683119895919316,,,,,0.09901484603135388
4,,,,0.025939557199751617,0.05474321074865261,0.08595033010282406,0.11798002887056526,0.1503550008629784,0.18294509001849124,0.21573884679254335,0.24875873944862406,0.28203334536720126,0.3156259746934728,0.3498117835671069,0.38597933647768645,0.4047345625190176,,,,,,0.07331964703603544
5,,,,0.023899770622059408,0.05436476632998625,0.08795268700647256,0.12261713041355973,0.15768844224292738,0.19289353736923032,0.22809024206828085,0.26316730563592966,0.29798609745236915,0.3324716651342634,0.36873736094944315,0.40830865733077865,,,,,,,0.07432436558399272
6,,,,0.029146153907306026,0.060387171255843766,0.09370529896511183,0.12764264127948227,0.16172768099497897,0.19579103964341926,0.22977867844819583,0.2636858337808995,0.29753001661061074,0.33133969562135834,0.36515170711030426,0.39901802667585956,0.4330284850218239,0.4595678224851366,,,,,0.08025803046630445
7,,,0.015738215482280927,0.04526350346343596,0.07804776315896546,0.11165702962321465,0.14552487378399406,0.1795390981329382,0.21370421723541344,0.24800107457448678,0.2822943906873377,0.31633319726815834,0.3506426541414739,0.3905723595234626,0.4335030205746669,0.47688236633213904,0.5041737294881276,,,,,0.09816694738215175
8,,,0.014680998902002258,0.042530834625084515,0.07362625103977156,0.1055135756893649,0.13758867622112694,0.16973168817009632,0.20196256881619626,0.2343131054002652,0.26679432077710724,0.29950362260617935,0.33345849179688064,0.37235056631533914,0.41453450405351283,0.457402221306606,0.5004527563624185,0.53036731052105,,,,0.09271940561524787
9,,,,0.027144664683116944,0.05920575712317858,0.09433781603524934,0.13057736428221947,0.16721575262409705,0.20387791336661074,0.24025481103805416,0.27595508950730685,0.3122197395275426,0.35379726455062777,0.39679349216888976,0.43987587152677854,0.4763955686176291,,,,,,0.08008872312165877
10,,,,0.023627948919147983,0.05205727198481732,0.08300305998771597,0.11489857013751081,0.14718895140409652,0.17962624746438746,0.2120902655444062,0.2446466386357881,0.27807016229780956,0.31428191746019457,0.3539319677491032,0.3955904057303438,0.4381189702308755,0.4810534869064632,0.5063451820768009,,,,0.07045980747743773
11,,,,0.029847042870475866,0.061411693225531486,0.09584873854481198,0.13140770473394137,0.16731556484904517,0.20305563163327725,0.23817606903402183,0.27219642345689765,0.30717576218016945,0.34868887922770847,0.3919118885310274,0.43552669539079736,0.4504903899915423,,,,,,0.08187749153631962
12,,,,0.0348280282359084,0.0673302691550535,0.10127324790054386,0.1355693740436214,0.16989038356855912,0.2041418383136941,0.2383128725382233,0.2724220766289702,0.3064984305829814,0.3405744850321273,0.3746802479240498,0.4088479352129618,0.443182067708933,0.4780977345309165,,,,,0.08762030441219036
13,,,,0.030282332815858397,0.061427885163402786,0.09467974381262162,0.12868109280276882,0.1630072362104947,0.19750162672362193,0.23208898029842862,0.26671178521013345,0.30132589987067854,0.3360494267412993,0.37205012413648086,0.41162927876246114,0.45362404535623085,0.4964089489475666,0.5265254060281687,,,,0.08124720421974115
14,,,,0.02779997698134595,0.05798755324109453,0.09024119951652591,0.12315924253380932,0.15630396029718618,0.18953272113936492,0.22281357093208684,0.25616065734050547,0.28960868336789797,0.32320395157982196,0.35700608957034935,0.3911031069393595,0.42565481723194676,0.46087762710538266,0.4678087203468614,,,,0.07721656781157289
15,,,,0.02086048921968424,0.04988496546121754,0.08179988348405196,0.11449049194428601,0.14733457771243366,0.18014184960928373,0.21289441355336072,0.24567666930804016,0.27867182046447114,0.30843247160849346,,,,,,,,,0.06887791918984525
16,,,0.013160480644820418,0.040914913986284586,0.07203522259101007,0.10366816376869624,0.1351740735109414,0.1664656818841697,0.19760505751070495,0.22866701641553933,0.2596996769872574,0.2907334819205425,0.3218074399205969,0.35299362339285706,0.3844476511187356,0.41663842053686106,0.45109240010495677,0.4666590899524856,,,,0.09101421698532822
17,,,0.015751687025367035,0.04526797658916573,0.07760537453516018,0.1104786964151144,0.14338630622515056,0.176235155141018,0.2090462766327994,0.24186773133254066,0.27474693508199594,0.30772341516918583,0.34082840800134284,0.37408694320941666,0.4075216215137607,0.4411584463474592,0.4750365416833326,0.49436372639417003,,,,0.0973120360966127
18,,,,0.027520713120484645,0.060376481525941085,0.09589764267402758,0.13226450608697873,0.16888003698947143,0.20550047599434854,0.24202151173428627,0.27839916591738206,0.3146075972396367,0.35061684515483676,0.38640616797516075,0.4221625957748802,0.45937866220488754,0.5001369409441105,0.5254238401497981,,,,0.0815314316574854
19,,,,0.033202035873413756,0.06529477807473055,0.09871106529902199,0.13234945418910252,0.1659171487812241,0.19936569771575607,0.23273003132673145,0.26606910072701695,0.29944311026436177,0.3329092209868046,0.36653016780914655,0.4003969305963474,0.43467880310937046,0.4697392108021429,,,,,0.08528566235775953
20,,,,0.020989935416519636,0.051578986023213,0.08567243031883884,0.12074031656477657,0.15590861040911327,0.1907338071324765,0.22639688833257143,0.2671345770381933,0.3096718846297165,0.35239418507807263,0.39423082334986875,0.4369009994655405,,,,,,,0.0718394622876592
21,,,,0.0354542504852089,0.06755805532621986,0.1009982405229342,0.1347664416332264,0.1685733056319459,0.2023451211708122,0.2360842811827498,0.2698219775014167,0.3036033173592088,0.3374900106424195,0.37158449895581147,0.4060991506247303,0.4380700371870545,,,,,,0.08755253954897492
22,,,,0.03432939595113213,0.06503702142159487,0.09721178253085085,0.12980057446923202,0.16248889513250261,0.19519040856814404,0.2278946487472416,0.2606119916387966,0.2933526468505706,0.32612002058145784,0.3589112286684709,0.391721879413953,0.42455503778316556,0.4574398454234375,0.47225114825919046,,,,0.08425972592483857
23,,,,0.03518836571000329,0.0686183228963731,0.10368904497588002,0.139059726052737,0.17423975111497955,0.20905487677259454,0.2434895589562501,0.2776174169412631,0.3115971200040261,0.34579745895006075,0.3814016394636069,0.4204225898854681,0.4619551661976744,0.504306263075634,0.5252524675862551,,,,0.08957971901891439
24,,,,0.03444949654443179,0.0659755598819008,0.09865323071395071,0.1314430051077421,0.1640529646654461,0.19642607825445482,0.22858634162608554,0.2605807415180468,0.2924573265879039,0.3242588079625988,0.35602266702226815,0.387783510175389,0.4195755885304936,0.4452172746543994,,,,,0.08553736710554
25,,,,0.016925758980892457,0.04274008264834566,0.07231005164318739,0.10327780217772882,0.1348298380674085,0.1666270411946298,0.1985057015094609,0.23037432034900523,0.26217394056259774,0.29386878569089336,0.32546983580973937,0.3571247696945879,0.38931994608692916,0.42307542661953307,,,,,0.06023814974441136
26,,,,0.027407961856325522,0.05986003676943668,0.09431109922803596,0.129283532858263,0.16434606525020284,0.19936033391695498,0.23449403736295552,0.271185517882202,0.3116304103187529,0.35389410380822883,0.39601793487894005,0.4293909790392221,,,,,,,0.08042540708596763
27,,,,0.03388790160368297,0.06589721273967179,0.0993101699144263,0.13293415556679755,0.16645109571999356,0.19981447693592708,0.2330654682355931,0.26629089099852526,0.2996819198685801,0.33379789122270986,0.37018411255217804,0.4100915903106001,0.4520692783528687,0.49478246677001325,,,,,0.08588411113920132
28,,,,0.029023117252990623,0.05773633472790926,0.08849353464086969,0.12004264769503867,0.15193919528477526,0.18398984258537265,0.21608437136312633,0.24814395118163898,0.2801789039344875,0.3128698540531644,0.3493960981894503,0.39050004468421845,0.4331643736050988,0.47632559569344113,0.506677465136471,,,,0.07605435644713018
29,,,,0.031946553689250784,0.06211719227306167,0.09384774878294942,0.12602271849273758,0.1583430356513736,0.1907760120547901,0.22340281022635347,0.2563938537658109,0.2901108828624349,0.32529787168636937,,,,,,,,,0.08106885918469846
30,,,0.010089973440324312,0.037605623497814905,0.07046271563718867,0.10473132171640984,0.13940088334159212,0.1741211819536636,0.2087033299508994,0.24299144580651738,0.27695635170932265,0.3117525152667129,0.35129884951923684,0.3936798062043691,0.43668132306475593,0.4798775597007963,0.5231551287198785,0.5509800848991878,,,,0.09094363267530056
31,,,,0.026397745180260748,0.05545650156753602,0.08645406909046843,0.11789167362319714,0.14935762277848982,0.18075569006466688,0.212089743628055,0.24339266267771736,0.2747025628264592,0.3060561271145181,0.337488152706898,0.3690337960758373,0.40073345957467,0.4326428375175688,,,,,0.07395801437660958
32,,,,0.024933093947464534,0.05395269204517743,0.08501580447350629,0.11663498786662901,0.14835719969679614,0.18004069368278144,0.21165739969285227,0.24322506646720282,0.27478166706495916,0.3063764789102186,0.33806960539893344,0.3699391631663232,0.40210130982709286,0.4347583831301092,,,,,0.07247829923117283
